0,254.06767,63.985252,-211.33403,-0.13906589,-86.84901,0.0,1,1,0.75960976,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,266.1103,63.92725,-212.14247,-0.41344047,-85.460236,0.0,1,1,0.74923825,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,277.9629,63.81375,-213.22769,-0.6810972,-84.06701,0.0,1,1,0.73871577,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,289.61627,63.64775,-214.58176,-0.9419856,-82.66728,0.0,1,1,0.7280173,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,301.06122,63.43225,-216.19669,-1.1960251,-81.258865,0.0,1,1,0.71713835,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,312.2886,63.17025,-218.06448,-1.4430752,-79.839294,0.0,1,1,0.7060607,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,323.28918,62.86475,-220.17723,-1.6830707,-78.40575,0.0,1,1,0.69477767,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,334.05383,62.51875,-222.52692,-1.9159164,-76.955475,0.0,1,1,0.6832758,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,344.5733,62.135246,-225.10559,-2.1414645,-75.48475,0.0,1,1,0.6715513,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,354.83844,61.717247,-227.90527,-2.3595738,-73.990326,0.0,1,1,0.6595982,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,364.84003,61.26775,-230.918,-2.570106,-72.468124,0.0,1,1,0.6474159,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,374.5689,60.78975,-234.13582,-2.772832,-70.9136,0.0,1,1,0.6349988,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,384.01587,60.286247,-237.55075,-2.967464,-69.322105,0.0,1,1,0.6223566,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,393.17175,59.760246,-241.15482,-3.1537654,-67.68814,0.0,1,1,0.6094872,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,402.02734,59.21475,-244.94003,-3.3312435,-66.0058,0.0,1,1,0.5964032,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,410.5735,58.65275,-248.89848,-3.4995282,-64.26871,0.0,1,1,0.58312255,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,418.80096,58.077248,-253.02216,-3.6579683,-62.46938,0.0,1,1,0.5696501,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,426.70056,57.49125,-257.3031,-3.8058841,-60.59983,0.0,1,1,0.55601114,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,434.26315,56.89775,-261.73334,-3.9424303,-58.651222,0.0,1,1,0.5422407,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,441.47952,56.29975,-266.30487,-4.0665426,-56.613766,0.0,1,1,0.52836037,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,448.34048,55.70025,-271.00983,-4.1769576,-54.476513,0.0,1,1,0.51441735,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,454.83685,55.10225,-275.84015,-4.2721996,-52.22771,0.0,1,1,0.5004542,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,460.95947,54.50875,-280.78787,-4.350379,-49.85464,0.0,1,1,0.48653343,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,466.6991,53.922752,-285.84503,-4.4094205,-47.3426,0.0,1,1,0.47271293,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,472.04654,53.34725,-291.00372,-4.446718,-44.67737,0.0,1,1,0.45908776,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,476.99268,52.78525,-296.25592,-4.459226,-41.84283,0.0,1,1,0.44573906,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,481.52826,52.239754,-301.59363,-4.443694,-38.823254,0.0,1,1,0.43277574,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,485.6441,51.713753,-307.0089,-4.396058,-35.60282,0.0,1,1,0.42033285,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,489.3311,51.21025,-312.49384,-4.312185,-32.16664,0.0,1,1,0.40854794,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,492.57996,50.73225,-318.0404,-4.1873937,-28.50246,0.0,1,1,0.3975865,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,495.38153,50.282753,-323.64062,-4.0173564,-24.602638,0.0,1,1,0.38761967,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,497.72668,49.864754,-329.28656,-3.797698,-20.46354,0.0,1,1,0.37886322,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,499.60617,49.481255,-334.9702,-3.5252686,-16.090485,0.0,1,1,0.37151256,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,501.0108,49.135254,-340.68365,-3.1979656,-11.498596,0.0,1,1,0.36579475,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,501.9314,48.82975,-346.41888,-2.8161044,-6.714981,0.0,1,1,0.36192372,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,502.35876,48.56775,-352.1679,-2.3822963,-1.7768326,0.0,1,1,0.3601091,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,502.28375,48.35225,-357.92285,-1.9024744,3.2669754,0.0,1,1,0.36052555,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,501.6971,48.18625,-363.67566,-1.3849214,8.357826,0.0,1,1,0.3633234,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,500.58972,48.072754,-369.4184,-0.84035265,13.434456,0.0,1,1,0.36860734,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,498.95233,48.01475,-375.14307,-0.28066495,18.435951,0.0,1,1,0.3764267,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,496.7995,47.968655,-380.73132,-0.60194075,23.72734,0.0,1,1,0.37295827,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,494.18158,47.845406,-385.96564,-1.8299971,29.521515,0.0,1,1,0.35974023,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,491.1438,47.604218,-390.75684,-3.047654,35.30442,0.0,1,1,0.35097855,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,487.71368,47.25147,-395.13202,-4.212686,40.929993,0.0,1,1,0.34622756,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,483.9188,46.793533,-399.1183,-5.291694,46.26689,0.0,1,1,0.34489763,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,479.78668,46.236782,-402.74274,-6.2633715,51.21669,0.0,1,1,0.34633774,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,475.34488,45.587593,-406.0324,-7.1194963,55.715378,0.0,1,1,0.34987792,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,470.62103,44.85234,-409.01447,-7.8618855,59.732834,0.0,1,1,0.3548819,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,465.6426,44.037407,-411.716,-8.499783,63.268112,0.0,1,1,0.36077416,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,460.43723,43.149155,-414.16406,-9.045488,66.333084,0.0,1,1,0.36704844,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,455.03244,42.19397,-416.38577,-9.5125675,68.95499,0.0,1,1,0.37329087,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,449.4558,41.178215,-418.4082,-9.91399,71.161606,0.0,1,1,0.37914547,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,443.73492,40.108276,-420.25848,-10.261184,72.98227,0.0,1,1,0.38434196,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,437.89728,38.99053,-421.96368,-10.564153,74.44353,0.0,1,1,0.38865057,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,431.97052,37.831345,-423.55087,-10.830978,75.56796,0.0,1,1,0.39190817,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,425.98212,36.637093,-425.04718,-11.068355,76.37196,0.0,1,1,0.39398313,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,419.95972,35.414154,-426.4797,-11.281331,76.8676,0.0,1,1,0.39478618,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,413.93085,34.1689,-427.87552,-11.473604,77.06151,0.0,1,1,0.39426422,0,5,24,30,24,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
